complaint_id,complaint_text,category,city,date_submitted,status,priority,complaint_length,word_count,Water,Roads,Electricity,Sanitation
1785,Garbage has not been collected for several days,Sanitation,Ahmedabad,2024-02-17,Open,High,47,8,0,0,0,1
1786,Irregular water supply timings causing inconvenience,Water,Surat,2024-11-04,Open,Low,52,6,1,0,0,0
1787,Street lights are not functioning in the locality,Electricity,Mumbai,2024-11-17,Pending,Medium,49,8,0,0,1,0
1788,Construction work left road in poor condition,Roads,Surat,2024-11-25,In Progress,Low,45,7,0,1,0,0
1789,Drainage water is mixing with drinking water supply,Water,Rajkot,2024-09-09,Resolved,Medium,51,8,1,0,0,0
1790,Irregular water supply timings causing inconvenience,Water,Rajkot,2024-12-23,In Progress,Medium,52,6,1,0,0,0
1791,Overflowing dustbins causing unhygienic conditions,Sanitation,Mumbai,2024-06-11,Pending,Medium,50,5,0,0,0,1
1792,Road has not been repaired for months leading to traffic issues,Roads,Delhi,2024-03-22,In Progress,Medium,63,11,0,1,0,0
1793,Garbage has not been collected for several days,Sanitation,Surat,2024-09-18,In Progress,Low,47,8,0,0,0,1
1794,Construction work left road in poor condition,Roads,Ahmedabad,2024-12-27,Open,Medium,45,7,0,1,0,0
1795,Transformer malfunction causing electricity disruption,Electricity,Delhi,2024-05-29,Resolved,Medium,54,5,0,0,1,0
1796,Residents are facing severe water shortage for the past three days,Water,Rajkot,2024-04-28,Open,Medium,66,11,1,0,0,0
1797,Transformer malfunction causing electricity disruption,Electricity,Delhi,2024-05-09,Pending,Medium,54,5,0,0,1,0
1798,Waste management system is inefficient in this area,Sanitation,Surat,2024-05-04,Pending,Medium,51,8,0,0,0,1
1799,There is continuous water leakage from the main pipeline near my house,Water,Surat,2024-03-24,Open,High,70,12,1,0,0,0
1800,Overflowing dustbins causing unhygienic conditions,Sanitation,Ahmedabad,2024-11-24,Resolved,High,50,5,0,0,0,1
1801,Uneven road surface causing vehicle damage,Roads,Ahmedabad,2024-11-20,Open,Low,42,6,0,1,0,0
1802,Waste management system is inefficient in this area,Sanitation,Ahmedabad,2024-10-11,Pending,Medium,51,8,0,0,0,1
1803,Multiple potholes on the main road causing accidents,Roads,Ahmedabad,2024-06-29,Pending,Low,52,8,0,1,0,0
1804,Waste management system is inefficient in this area,Sanitation,Mumbai,2024-08-10,Pending,Low,51,8,0,0,0,1
1805,Multiple potholes on the main road causing accidents,Roads,Surat,2024-09-18,Open,High,52,8,0,1,0,0
1806,Road has not been repaired for months leading to traffic issues,Roads,Surat,2024-03-02,Open,Low,63,11,0,1,0,0
1807,Dirty streets creating health hazards,Sanitation,Delhi,2024-11-16,In Progress,Medium,37,5,0,0,0,1
1808,Street lights are not functioning in the locality,Electricity,Mumbai,2024-11-02,In Progress,High,49,8,0,0,1,0
1809,Residents are facing severe water shortage for the past three days,Water,Rajkot,2024-05-04,Pending,Medium,66,11,1,0,0,0
1810,Waste management system is inefficient in this area,Sanitation,Surat,2024-06-10,In Progress,High,51,8,0,0,0,1
1811,Residents are facing severe water shortage for the past three days,Water,Vadodara,2024-12-12,Resolved,Medium,66,11,1,0,0,0
1812,There is continuous water leakage from the main pipeline near my house,Water,Mumbai,2024-12-30,In Progress,Low,70,12,1,0,0,0
1813,Waste management system is inefficient in this area,Sanitation,Surat,2024-11-12,Resolved,Medium,51,8,0,0,0,1
1814,Drainage water is mixing with drinking water supply,Water,Surat,2024-12-21,In Progress,Low,51,8,1,0,0,0
1815,Waste management system is inefficient in this area,Sanitation,Surat,2024-04-04,Pending,Medium,51,8,0,0,0,1
1816,Damaged street roads creating unsafe driving conditions,Roads,Surat,2024-12-09,Pending,High,55,7,0,1,0,0
1817,Transformer malfunction causing electricity disruption,Electricity,Ahmedabad,2024-07-19,Resolved,Medium,54,5,0,0,1,0
1818,Sewage blockage leading to waterlogging,Sanitation,Ahmedabad,2024-03-26,Pending,High,39,5,0,0,0,1
1819,Uneven road surface causing vehicle damage,Roads,Vadodara,2024-12-03,Open,High,42,6,0,1,0,0
1820,Irregular water supply timings causing inconvenience,Water,Surat,2024-02-14,In Progress,High,52,6,1,0,0,0
1821,Dirty streets creating health hazards,Sanitation,Vadodara,2024-10-03,Open,Medium,37,5,0,0,0,1
1822,Contaminated water is being supplied in our locality,Water,Vadodara,2024-11-10,Resolved,High,52,8,1,0,0,0
1823,Transformer malfunction causing electricity disruption,Electricity,Vadodara,2024-09-28,In Progress,Low,54,5,0,0,1,0
1824,Uneven road surface causing vehicle damage,Roads,Ahmedabad,2024-10-29,Open,Medium,42,6,0,1,0,0
1825,There is continuous water leakage from the main pipeline near my house,Water,Rajkot,2024-05-25,Pending,Low,70,12,1,0,0,0
1826,No electricity supply for the past 6 hours,Electricity,Delhi,2024-07-06,Pending,Low,42,8,0,0,1,0
1827,Multiple potholes on the main road causing accidents,Roads,Mumbai,2024-08-02,In Progress,Low,52,8,0,1,0,0
1828,Frequent power cuts occurring in our area every night,Electricity,Mumbai,2024-01-13,Pending,High,53,9,0,0,1,0
1829,Transformer malfunction causing electricity disruption,Electricity,Mumbai,2024-02-12,Resolved,Medium,54,5,0,0,1,0
1830,Drainage water is mixing with drinking water supply,Water,Surat,2024-05-30,In Progress,Low,51,8,1,0,0,0
1831,Residents are facing severe water shortage for the past three days,Water,Vadodara,2024-04-16,Open,Medium,66,11,1,0,0,0
1832,No electricity supply for the past 6 hours,Electricity,Surat,2024-01-22,In Progress,Low,42,8,0,0,1,0
1833,Sewage blockage leading to waterlogging,Sanitation,Ahmedabad,2024-09-13,Pending,Low,39,5,0,0,0,1
1834,Road has not been repaired for months leading to traffic issues,Roads,Surat,2024-05-11,In Progress,Low,63,11,0,1,0,0
1835,Street lights are not functioning in the locality,Electricity,Vadodara,2024-05-11,Open,High,49,8,0,0,1,0
1836,There is continuous water leakage from the main pipeline near my house,Water,Surat,2024-09-27,In Progress,Medium,70,12,1,0,0,0
1837,Overflowing dustbins causing unhygienic conditions,Sanitation,Surat,2024-05-09,Resolved,High,50,5,0,0,0,1
1838,Voltage fluctuations damaging electrical appliances,Electricity,Mumbai,2024-03-24,Pending,Low,51,5,0,0,1,0
1839,Residents are facing severe water shortage for the past three days,Water,Surat,2024-04-23,In Progress,Low,66,11,1,0,0,0
1840,Multiple potholes on the main road causing accidents,Roads,Delhi,2024-11-15,Resolved,Medium,52,8,0,1,0,0
1841,Transformer malfunction causing electricity disruption,Electricity,Ahmedabad,2024-03-24,Resolved,Medium,54,5,0,0,1,0
1842,Construction work left road in poor condition,Roads,Rajkot,2024-08-05,Pending,Low,45,7,0,1,0,0
1843,Dirty streets creating health hazards,Sanitation,Delhi,2024-06-10,Resolved,High,37,5,0,0,0,1
1844,Damaged street roads creating unsafe driving conditions,Roads,Surat,2024-01-22,Open,Low,55,7,0,1,0,0
1845,There is continuous water leakage from the main pipeline near my house,Water,Delhi,2024-08-30,Resolved,High,70,12,1,0,0,0
1846,Contaminated water is being supplied in our locality,Water,Ahmedabad,2024-01-09,Resolved,Low,52,8,1,0,0,0
1847,Garbage has not been collected for several days,Sanitation,Mumbai,2024-04-07,Open,High,47,8,0,0,0,1
1848,Contaminated water is being supplied in our locality,Water,Rajkot,2024-11-30,Open,Low,52,8,1,0,0,0
1849,Transformer malfunction causing electricity disruption,Electricity,Vadodara,2024-01-22,Resolved,High,54,5,0,0,1,0
1850,Road has not been repaired for months leading to traffic issues,Roads,Vadodara,2024-02-24,Open,Low,63,11,0,1,0,0
1851,Uneven road surface causing vehicle damage,Roads,Ahmedabad,2024-09-07,Open,Medium,42,6,0,1,0,0
1852,Overflowing dustbins causing unhygienic conditions,Sanitation,Delhi,2024-08-18,Pending,High,50,5,0,0,0,1
1853,Damaged street roads creating unsafe driving conditions,Roads,Vadodara,2024-02-01,Open,High,55,7,0,1,0,0
1854,Sewage blockage leading to waterlogging,Sanitation,Delhi,2024-10-28,Open,Medium,39,5,0,0,0,1
1855,Irregular water supply timings causing inconvenience,Water,Mumbai,2024-03-06,Resolved,Low,52,6,1,0,0,0
1856,No electricity supply for the past 6 hours,Electricity,Rajkot,2024-04-15,Resolved,Medium,42,8,0,0,1,0
1857,Residents are facing severe water shortage for the past three days,Water,Vadodara,2024-10-14,Open,Low,66,11,1,0,0,0
1858,Damaged street roads creating unsafe driving conditions,Roads,Surat,2024-06-19,Pending,Low,55,7,0,1,0,0
1859,Voltage fluctuations damaging electrical appliances,Electricity,Delhi,2024-02-19,Pending,Low,51,5,0,0,1,0
1860,Transformer malfunction causing electricity disruption,Electricity,Surat,2024-02-20,Open,Medium,54,5,0,0,1,0
1861,There is continuous water leakage from the main pipeline near my house,Water,Delhi,2024-02-04,Resolved,Medium,70,12,1,0,0,0
1862,Dirty streets creating health hazards,Sanitation,Rajkot,2024-04-17,Resolved,Low,37,5,0,0,0,1
1863,Construction work left road in poor condition,Roads,Ahmedabad,2024-09-08,In Progress,High,45,7,0,1,0,0
1864,Irregular water supply timings causing inconvenience,Water,Surat,2024-02-03,Open,Low,52,6,1,0,0,0
1865,Transformer malfunction causing electricity disruption,Electricity,Ahmedabad,2024-06-25,Resolved,Medium,54,5,0,0,1,0
1866,Voltage fluctuations damaging electrical appliances,Electricity,Delhi,2024-04-18,Resolved,High,51,5,0,0,1,0
1867,Voltage fluctuations damaging electrical appliances,Electricity,Vadodara,2024-04-13,Open,High,51,5,0,0,1,0
1868,Road has not been repaired for months leading to traffic issues,Roads,Ahmedabad,2024-08-03,Pending,Medium,63,11,0,1,0,0
1869,Dirty streets creating health hazards,Sanitation,Vadodara,2024-12-11,In Progress,Low,37,5,0,0,0,1
1870,Overflowing dustbins causing unhygienic conditions,Sanitation,Delhi,2024-01-30,Pending,Medium,50,5,0,0,0,1
1871,Frequent power cuts occurring in our area every night,Electricity,Rajkot,2024-02-09,Open,Medium,53,9,0,0,1,0
1872,Multiple potholes on the main road causing accidents,Roads,Rajkot,2024-11-19,In Progress,High,52,8,0,1,0,0
1873,Damaged street roads creating unsafe driving conditions,Roads,Rajkot,2024-11-18,Open,High,55,7,0,1,0,0
1874,No electricity supply for the past 6 hours,Electricity,Vadodara,2024-04-04,Open,Medium,42,8,0,0,1,0
1875,Garbage has not been collected for several days,Sanitation,Delhi,2024-06-15,Pending,High,47,8,0,0,0,1
1876,Multiple potholes on the main road causing accidents,Roads,Ahmedabad,2024-02-29,Pending,High,52,8,0,1,0,0
1877,Construction work left road in poor condition,Roads,Rajkot,2024-04-01,In Progress,Medium,45,7,0,1,0,0
1878,Sewage blockage leading to waterlogging,Sanitation,Rajkot,2024-02-22,Open,High,39,5,0,0,0,1
1879,Residents are facing severe water shortage for the past three days,Water,Vadodara,2024-03-21,Resolved,High,66,11,1,0,0,0
1880,Irregular water supply timings causing inconvenience,Water,Surat,2024-01-22,In Progress,Low,52,6,1,0,0,0
1881,No electricity supply for the past 6 hours,Electricity,Delhi,2024-10-08,In Progress,Low,42,8,0,0,1,0
1882,Damaged street roads creating unsafe driving conditions,Roads,Delhi,2024-06-07,Resolved,High,55,7,0,1,0,0
1883,Frequent power cuts occurring in our area every night,Electricity,Surat,2024-09-30,Resolved,Medium,53,9,0,0,1,0
1884,Dirty streets creating health hazards,Sanitation,Delhi,2024-02-13,In Progress,Low,37,5,0,0,0,1
1885,Waste management system is inefficient in this area,Sanitation,Vadodara,2024-01-07,In Progress,Medium,51,8,0,0,0,1
1886,Road has not been repaired for months leading to traffic issues,Roads,Mumbai,2024-11-07,In Progress,High,63,11,0,1,0,0
1887,Dirty streets creating health hazards,Sanitation,Delhi,2024-01-24,Open,Medium,37,5,0,0,0,1
1888,Overflowing dustbins causing unhygienic conditions,Sanitation,Ahmedabad,2024-04-11,Open,Low,50,5,0,0,0,1
1889,Drainage water is mixing with drinking water supply,Water,Surat,2024-01-02,In Progress,Medium,51,8,1,0,0,0
1890,Dirty streets creating health hazards,Sanitation,Vadodara,2024-03-12,Open,High,37,5,0,0,0,1
1891,Frequent power cuts occurring in our area every night,Electricity,Ahmedabad,2024-12-12,Pending,High,53,9,0,0,1,0
1892,Garbage has not been collected for several days,Sanitation,Surat,2024-08-12,Resolved,Low,47,8,0,0,0,1
1893,Voltage fluctuations damaging electrical appliances,Electricity,Vadodara,2024-05-16,Open,Low,51,5,0,0,1,0
1894,No electricity supply for the past 6 hours,Electricity,Mumbai,2024-02-27,Pending,High,42,8,0,0,1,0
1895,Multiple potholes on the main road causing accidents,Roads,Rajkot,2024-06-17,In Progress,Low,52,8,0,1,0,0
1896,Uneven road surface causing vehicle damage,Roads,Mumbai,2024-02-01,Resolved,Medium,42,6,0,1,0,0
1897,Waste management system is inefficient in this area,Sanitation,Rajkot,2024-11-25,In Progress,Medium,51,8,0,0,0,1
1898,No electricity supply for the past 6 hours,Electricity,Ahmedabad,2024-09-19,Pending,Low,42,8,0,0,1,0
1899,Dirty streets creating health hazards,Sanitation,Rajkot,2024-12-13,In Progress,High,37,5,0,0,0,1
1900,Transformer malfunction causing electricity disruption,Electricity,Rajkot,2024-12-19,Resolved,Low,54,5,0,0,1,0
1901,There is continuous water leakage from the main pipeline near my house,Water,Vadodara,2024-08-04,Pending,Low,70,12,1,0,0,0
1902,Uneven road surface causing vehicle damage,Roads,Mumbai,2024-10-11,Open,Low,42,6,0,1,0,0
1903,Contaminated water is being supplied in our locality,Water,Mumbai,2024-12-29,Open,Medium,52,8,1,0,0,0
1904,Irregular water supply timings causing inconvenience,Water,Vadodara,2024-10-17,Open,High,52,6,1,0,0,0
1905,There is continuous water leakage from the main pipeline near my house,Water,Surat,2024-09-05,Pending,Low,70,12,1,0,0,0
1906,Drainage water is mixing with drinking water supply,Water,Surat,2024-01-30,Resolved,Low,51,8,1,0,0,0
1907,Overflowing dustbins causing unhygienic conditions,Sanitation,Rajkot,2024-12-30,Resolved,Low,50,5,0,0,0,1
1908,Uneven road surface causing vehicle damage,Roads,Mumbai,2024-10-24,Open,Medium,42,6,0,1,0,0
1909,Damaged street roads creating unsafe driving conditions,Roads,Surat,2024-11-12,Pending,Low,55,7,0,1,0,0
1910,Frequent power cuts occurring in our area every night,Electricity,Mumbai,2024-06-01,In Progress,Low,53,9,0,0,1,0
1911,Voltage fluctuations damaging electrical appliances,Electricity,Mumbai,2024-05-24,Resolved,Low,51,5,0,0,1,0
1912,Road has not been repaired for months leading to traffic issues,Roads,Rajkot,2024-05-18,Open,Medium,63,11,0,1,0,0
1913,Street lights are not functioning in the locality,Electricity,Surat,2024-05-31,In Progress,Medium,49,8,0,0,1,0
1914,Frequent power cuts occurring in our area every night,Electricity,Rajkot,2024-04-19,In Progress,Medium,53,9,0,0,1,0
1915,Multiple potholes on the main road causing accidents,Roads,Delhi,2024-02-11,Pending,Medium,52,8,0,1,0,0
1916,Street lights are not functioning in the locality,Electricity,Vadodara,2024-02-21,In Progress,Medium,49,8,0,0,1,0
1917,Garbage has not been collected for several days,Sanitation,Rajkot,2024-10-05,Pending,Medium,47,8,0,0,0,1
1918,Dirty streets creating health hazards,Sanitation,Ahmedabad,2024-07-05,Pending,Medium,37,5,0,0,0,1
1919,No electricity supply for the past 6 hours,Electricity,Ahmedabad,2024-05-03,In Progress,Low,42,8,0,0,1,0
1920,Construction work left road in poor condition,Roads,Delhi,2024-09-17,In Progress,High,45,7,0,1,0,0
1921,Multiple potholes on the main road causing accidents,Roads,Surat,2024-04-19,Open,Medium,52,8,0,1,0,0
1922,Drainage water is mixing with drinking water supply,Water,Delhi,2024-05-09,Resolved,High,51,8,1,0,0,0
1923,Frequent power cuts occurring in our area every night,Electricity,Mumbai,2024-02-25,Resolved,Medium,53,9,0,0,1,0
1924,Garbage has not been collected for several days,Sanitation,Ahmedabad,2024-01-03,Open,High,47,8,0,0,0,1
1925,Residents are facing severe water shortage for the past three days,Water,Vadodara,2024-06-11,In Progress,Low,66,11,1,0,0,0
1926,Garbage has not been collected for several days,Sanitation,Vadodara,2024-09-10,Resolved,Low,47,8,0,0,0,1
1927,Construction work left road in poor condition,Roads,Mumbai,2024-11-26,Pending,High,45,7,0,1,0,0
1928,Road has not been repaired for months leading to traffic issues,Roads,Rajkot,2024-06-18,Resolved,High,63,11,0,1,0,0
1929,Sewage blockage leading to waterlogging,Sanitation,Rajkot,2024-02-18,Resolved,High,39,5,0,0,0,1
1930,Damaged street roads creating unsafe driving conditions,Roads,Ahmedabad,2024-12-07,Open,High,55,7,0,1,0,0
1931,Garbage has not been collected for several days,Sanitation,Delhi,2024-12-08,Open,Medium,47,8,0,0,0,1
1932,Overflowing dustbins causing unhygienic conditions,Sanitation,Delhi,2024-05-25,Pending,High,50,5,0,0,0,1
1933,Sewage blockage leading to waterlogging,Sanitation,Vadodara,2024-03-02,Resolved,High,39,5,0,0,0,1
1934,Irregular water supply timings causing inconvenience,Water,Vadodara,2024-05-12,Resolved,Low,52,6,1,0,0,0
1935,There is continuous water leakage from the main pipeline near my house,Water,Delhi,2024-11-22,Pending,Low,70,12,1,0,0,0
1936,Street lights are not functioning in the locality,Electricity,Rajkot,2024-08-28,Resolved,High,49,8,0,0,1,0
1937,Dirty streets creating health hazards,Sanitation,Mumbai,2024-01-06,In Progress,High,37,5,0,0,0,1
1938,No electricity supply for the past 6 hours,Electricity,Vadodara,2024-03-05,Resolved,Medium,42,8,0,0,1,0
